"UniProt1","UniProt2","symbol1","symbol2","evidence type"
"Q8TAC9","Q92619","SCAMP5","ARHGAP45","pred"
"Q8TB24","Q9HC29","RIN3","NOD2","pred"
"Q8TC26","Q92619","TMEM163","ARHGAP45","pred"
"Q8TC27","Q9UKF2","ADAM32","ADAM30","pred"
"Q8TCG5","Q9UNG2","CPT1C","TNFSF18","pred"
"Q8TDM6","Q9HC29","DLG5","NOD2","pred"
"Q8TDN2","Q9UNG2","KCNV2","TNFSF18","pred"
"Q8TE56","Q9UKF2","ADAMTS17","ADAM30","pred"
"Q8TE60","Q9UKF2","ADAMTS18","ADAM30","pred"
"Q8TE67","Q9Y2R2","EPS8L3","PTPN22","pred"
"Q8TE68","Q9Y2R2","EPS8L1","PTPN22","pred"
"Q8TE77","Q9Y2R2","SSH3","PTPN22","pred"
"Q8WU39","Q9HC29","MZB1","NOD2","pred"
"Q8WWC4","Q9Y2R2","MAIP1","PTPN22","exp"
"Q8WWQ8","Q92619","STAB2","ARHGAP45","pred"
"Q8WX94","Q9HC29","NLRP7","NOD2","pred"
"Q8WXC3","Q9HC29","PYDC1","NOD2","pred"
"Q8WXS8","Q9UKF2","ADAMTS14","ADAM30","pred"
"Q8WXW3","Q9Y2R2","PIBF1","PTPN22","exp"
"Q8WYL5","Q9Y2R2","SSH1","PTPN22","pred"
"Q8WYP3","Q9HC29","RIN2","NOD2","pred"
"Q8WZ60","Q9HC29","KLHL6","NOD2","pred"
"Q8WZ75","Q9HC29","ROBO4","NOD2","pred"
"Q92608","Q92619","DOCK2","ARHGAP45","pred"
"Q92619","Q9Y5S2","ARHGAP45","CDC42BPB","pred"
"Q92619","Q93091","ARHGAP45","RNASE6","pred"
"Q92619","Q9BXW9","ARHGAP45","FANCD2","ortho"
"Q92619","Q9Y6W5","ARHGAP45","WASF2","pred"
"Q92619","Q9BY66","ARHGAP45","KDM5D","pred"
"Q92619","Q92835","ARHGAP45","INPP5D","pred"
"Q92619","Q92764","ARHGAP45","KRT35","pred"
"Q92619","Q9P2F6","ARHGAP45","ARHGAP20","pred"
"Q92619","Q9NY64","ARHGAP45","SLC2A8","pred"
"Q92619","Q9UBW5","ARHGAP45","BIN2","pred"
"Q92619","Q9NPF8","ARHGAP45","ADAP2","pred"
"Q92619","Q9ULZ3","ARHGAP45","PYCARD","pred"
"Q92619","Q96CW1","ARHGAP45","AP2M1","pred"
"Q92619","Q9BRR9","ARHGAP45","ARHGAP9","pred"
"Q92619","Q9P107","ARHGAP45","GMIP","pred"
"Q92619","Q9NQW1","ARHGAP45","SEC31B","pred"
"Q92619","Q9Y6Q5","ARHGAP45","AP1M2","pred"
"Q92619","Q9HB58","ARHGAP45","SP110","pred"
"Q92619","Q9UBC2","ARHGAP45","EPS15L1","pred"
"Q92619","Q96CS7","ARHGAP45","PLEKHB2","pred"
"Q92619","Q9NWQ8","ARHGAP45","PAG1","ortho"
"Q92619","Q92783","ARHGAP45","STAM","pred"
"Q92619","Q96FJ0","ARHGAP45","STAMBPL1","pred"
"Q92619","Q96P48","ARHGAP45","ARAP1","pred"
"Q92692","Q9HC29","NECTIN2","NOD2","pred"
"Q92729","Q9Y2R2","PTPRU","PTPN22","pred"
"Q92734","Q9HC29","TFG","NOD2","pred"
"Q92781","Q9UNG2","RDH5","TNFSF18","pred"
"Q92835","Q9Y2R2","INPP5D","PTPN22","pred"
"Q92838","Q9UNG2","EDA","TNFSF18","pred"
"Q92851","Q9HC29","CASP10","NOD2","pred"
"Q92888","Q9HC29","ARHGEF1","NOD2","pred"
"Q92918","Q9Y2R2","MAP4K1","PTPN22","pred"
"Q92932","Q9Y2R2","PTPRN2","PTPN22","pred"
"Q92949","Q9HC29","FOXJ1","NOD2","pred"
"Q92993","Q9HC29","KAT5","NOD2","exp"
"Q92997","Q9HC29","DVL3","NOD2","pred"
"Q93038","Q9HC29","TNFRSF25","NOD2","pred"
"Q96DN5","Q9Y2R2","TBC1D31","PTPN22","exp"
"Q96EP0","Q9HC29","RNF31","NOD2","exp"
"Q96F15","Q9HC29","GIMAP5","NOD2","pred"
"Q96F15","Q9Y2R2","GIMAP5","PTPN22","pred"
"Q96FV9","Q9HC29","THOC1","NOD2","pred"
"Q96FZ5","Q9HC29","CMTM7","NOD2","pred"
"Q96G03","Q9Y2R2","PGM2","PTPN22","pred"
"Q96I82","Q9HC29","KAZALD1","NOD2","pred"
"Q96KN7","Q9UNG2","RPGRIP1","TNFSF18","pred"
"Q96LB9","Q9HC29","PGLYRP3","NOD2","pred"
"Q96M89","Q9Y2R2","CCDC138","PTPN22","exp"
"Q96MN2","Q9HC29","NLRP4","NOD2","pred"
"Q96P20","Q9HC29","NLRP3","NOD2","exp;pred"
"Q96PD5","Q9HC29","PGLYRP2","NOD2","pred"
"Q96PU4","Q9HC29","UHRF2","NOD2","pred"
"Q96QT4","Q9HC29","TRPM7","NOD2","ortho"
"Q96RD7","Q9HC29","PANX1","NOD2","pred"
"Q96RT1","Q9HC29","ERBIN","NOD2","exp;pred"
"Q99062","Q9Y2R2","CSF3R","PTPN22","pred"
"Q99558","Q9HC29","MAP3K14","NOD2","exp;pred"
"Q99584","Q9HC29","S100A13","NOD2","pred"
"Q99650","Q9HC29","OSMR","NOD2","pred"
"Q99735","Q9HC29","MGST2","NOD2","pred"
"Q99835","Q9HC29","SMO","NOD2","pred"
"Q99836","Q9HC29","MYD88","NOD2","pred"
"Q99952","Q9Y2R2","PTPN18","PTPN22","pred"
"Q99965","Q9UKF2","ADAM2","ADAM30","pred"
"Q9BQ51","Q9HC29","PDCD1LG2","NOD2","pred"
"Q9BRK4","Q9Y2R2","LZTS2","PTPN22","exp"
"Q9BRK5","Q9Y2R2","SDF4","PTPN22","exp"
"Q9BTT6","Q9HC29","LRRC1","NOD2","pred"
"Q9BUZ4","Q9HC29","TRAF4","NOD2","exp"
"Q9BVA1","Q9HC29","TUBB2B","NOD2","pred"
"Q9BWT7","Q9HC29","CARD10","NOD2","pred"
"Q9BX69","Q9HC29","CARD6","NOD2","pred"
"Q9BXJ4","Q9UNG2","C1QTNF3","TNFSF18","pred"
"Q9BXL6","Q9HC29","CARD14","NOD2","pred"
"Q9BXL7","Q9HC29","CARD11","NOD2","pred"
"Q9BY32","Q9Y2R2","ITPA","PTPN22","pred"
"Q9BY50","Q9UKF2","SEC11C","ADAM30","exp"
"Q9BY67","Q9HC29","CADM1","NOD2","pred"
"Q9BYM8","Q9HC29","RBCK1","NOD2","exp"
"Q9BYN8","Q9HC29","MRPS26","NOD2","pred"
"Q9BZ11","Q9UKF2","ADAM33","ADAM30","pred"
"Q9BZR9","Q9HC29","TRIM8","NOD2","exp"
"Q9BZS1","Q9HC29","FOXP3","NOD2","pred"
"Q9BZS1","Q9Y2R2","FOXP3","PTPN22","ortho"
"Q9C000","Q9HC29","NLRP1","NOD2","exp;pred"
"Q9GZY6","Q9Y2R2","LAT2","PTPN22","pred"
"Q9H013","Q9UKF2","ADAM19","ADAM30","pred"
"Q9H0F6","Q9HC29","SHARPIN","NOD2","exp"
"Q9H204","Q9Y2R2","MED28","PTPN22","pred"
"Q9H257","Q9HC29","CARD9","NOD2","exp;ortho;pred"
"Q9H2E6","Q9UKF2","SEMA6A","ADAM30","exp"
"Q9H2U9","Q9UKF2","ADAM7","ADAM30","pred"
"Q9H324","Q9UKF2","ADAMTS10","ADAM30","pred"
"Q9H3D4","Q9HC29","TP63","NOD2","pred"
"Q9H3S7","Q9Y2R2","PTPN23","PTPN22","pred"
"Q9H6S3","Q9Y2R2","EPS8L2","PTPN22","pred"
"Q9H845","Q9UNG2","ACAD9","TNFSF18","pred"
"Q9H939","Q9Y2R2","PSTPIP2","PTPN22","exp;ortho"
"Q9HAT8","Q9HC29","PELI2","NOD2","pred"
"Q9HAV5","Q9HC29","EDA2R","NOD2","pred"
"Q9HAV5","Q9UNG2","EDA2R","TNFSF18","pred"
"Q9HB75","Q9HC29","PIDD1","NOD2","pred"
"Q9HBG7","Q9HC29","LY9","NOD2","pred"
"Q9HBG7","Q9Y2R2","LY9","PTPN22","pred"
"Q9HC21","Q9Y2R2","SLC25A19","PTPN22","exp"
"Q9HC29","Q9Y6A5","NOD2","TACC3","pred"
"Q9HC29","Q9P0W0","NOD2","IFNK","pred"
"Q9HC29","Q9NPA1","NOD2","KCNMB3","pred"
"Q9HC29","Q9HC29","NOD2","NOD2","exp"
"Q9HC29","Q9NPP4","NOD2","NLRC4","exp;pred"
"Q9HC29","Q9NYK1","NOD2","TLR7","pred"
"Q9HC29","Q9NZP8","NOD2","C1RL","pred"
"Q9HC29","Q9Y2G2","NOD2","CARD8","exp;pred"
"Q9HC29","Q9NP99","NOD2","TREM1","pred"
"Q9HC29","Q9NQ38","NOD2","SPINK5","pred"
"Q9HC29","Q9Y6Y9","NOD2","LY96","pred"
"Q9HC29","Q9UBD9","NOD2","CLCF1","pred"
"Q9HC29","Q9UNF0","NOD2","PACSIN2","pred"
"Q9HC29","Q9Y2Z0","NOD2","SUGT1","exp;pred"
"Q9HC29","Q9ULZ3","NOD2","PYCARD","pred"
"Q9HC29","Q9HCY8","NOD2","S100A14","pred"
"Q9HC29","Q9UKT5","NOD2","FBXO4","pred"
"Q9HC29","Q9NZC2","NOD2","TREM2","pred"
"Q9HC29","Q9UPY3","NOD2","DICER1","pred"
"Q9HC29","Q9UQ13","NOD2","SHOC2","pred"
"Q9HC29","Q9Y616","NOD2","IRAK3","pred"
"Q9HC29","Q9Y2C9","NOD2","TLR6","pred"
"Q9HC29","Q9Y275","NOD2","TNFSF13B","pred"
"Q9HC29","Q9NZQ7","NOD2","CD274","pred"
"Q9HC29","Q9UBE8","NOD2","NLK","pred"
"Q9HC29","Q9Y6Q9","NOD2","NCOA3","pred"
"Q9HC29","Q9NYL2","NOD2","MAP3K20","pred"
"Q9HC29","Q9Y6N7","NOD2","ROBO1","pred"
"Q9HC29","Q9P0J0","NOD2","NDUFA13","exp"
"Q9HC29","Q9NRD8","NOD2","DUOX2","exp;pred"
"Q9HC29","Q9NYJ8","NOD2","TAB2","pred"
"Q9HC29","Q9Y4K3","NOD2","TRAF6","exp;pred"
"Q9HC29","Q9NQ25","NOD2","SLAMF7","pred"
"Q9HC29","Q9Y6Q6","NOD2","TNFRSF11A","pred"
"Q9HC29","Q9UH65","NOD2","SWAP70","pred"
"Q9HC29","Q9NR97","NOD2","TLR8","pred"
"Q9HC29","Q9Y279","NOD2","VSIG4","pred"
"Q9HC29","Q9NZM3","NOD2","ITSN2","pred"
"Q9HC29","Q9Y239","NOD2","NOD1","exp;pred"
"Q9HC29","Q9NR96","NOD2","TLR9","pred"
"Q9HC29","Q9Y5A7","NOD2","NUB1","pred"
"Q9HC29","Q9NQC7","NOD2","CYLD","exp"
"Q9HC29","Q9UDY8","NOD2","MALT1","pred"
"Q9HC29","Q9UNN5","NOD2","FAF1","pred"
"Q9HC29","Q9UL46","NOD2","PSME2","pred"
"Q9HC29","Q9HCK4","NOD2","ROBO2","pred"
"Q9HC29","Q9NPY3","NOD2","CD93","pred"
"Q9HC29","Q9Y3D6","NOD2","FIS1","exp"
"Q9HC29","Q9NQB0","NOD2","TCF7L2","pred"
"Q9HC29","Q9NX02","NOD2","NLRP2","pred"
"Q9HC29","Q9UHD0","NOD2","IL19","pred"
"Q9HC29","Q9Y6K9","NOD2","IKBKG","exp;pred"
"Q9HC29","Q9UBV2","NOD2","SEL1L","pred"
"Q9HD43","Q9Y2R2","PTPRH","PTPN22","pred"
"Q9NP31","Q9Y2R2","SH2D2A","PTPN22","pred"
"Q9NPJ6","Q9Y2R2","MED4","PTPN22","exp"
"Q9NRF2","Q9Y2R2","SH2B1","PTPN22","pred"
"Q9NWQ8","Q9Y2R2","PAG1","PTPN22","ortho"
"Q9NYR8","Q9UNG2","RDH8","TNFSF18","pred"
"Q9NZD1","Q9UNG2","GPRC5D","TNFSF18","pred"
"Q9NZN9","Q9UNG2","AIPL1","TNFSF18","pred"
"Q9NZQ3","Q9Y2R2","NCKIPSD","PTPN22","pred"
"Q9P2N4","Q9UKF2","ADAMTS9","ADAM30","pred"
"Q9UKF2","Q9UKQ2","ADAM30","ADAM28","pred"
"Q9UKF2","Q9UNA0","ADAM30","ADAMTS5","pred"
"Q9UKF2","Q9UP79","ADAM30","ADAMTS8","pred"
"Q9UKF2","Q9UKP4","ADAM30","ADAMTS7","pred"
"Q9UKF2","Q9Y483","ADAM30","MTF2","exp"
"Q9UKF2","Q9UKF5","ADAM30","ADAM29","pred"
"Q9UKF2","Q9Y3Q7","ADAM30","ADAM18","pred"
"Q9UKU7","Q9Y2R2","ACAD8","PTPN22","exp"
"Q9UKW4","Q9Y2R2","VAV3","PTPN22","pred"
"Q9ULW0","Q9Y2R2","TPX2","PTPN22","pred"
"Q9UNG2","Q9Y5A7","TNFSF18","NUB1","pred"
"Q9UNG2","Q9Y275","TNFSF18","TNFSF13B","pred"
"Q9UNG2","Q9Y5U5","TNFSF18","TNFRSF18","exp;ortho;pred"
"Q9UNG2","Q9UNG2","TNFSF18","TNFSF18","exp;ortho;pred"
"Q9UPN4","Q9Y2R2","CEP131","PTPN22","exp"
"Q9UQ16","Q9Y2R2","DNM3","PTPN22","pred"
"Q9UQQ2","Q9Y2R2","SH2B3","PTPN22","pred"
"Q9Y279","Q9Y2R2","VSIG4","PTPN22","pred"
"Q9Y2D8","Q9Y2R2","SSX2IP","PTPN22","exp"
"Q9Y2R2","Q9Y6W6","PTPN22","DUSP10","pred"
"Q9Y2R2","Q9Y2R2","PTPN22","PTPN22","exp"
"Q9Y2R2","Q9Y6J8","PTPN22","STYXL1","pred"
